lon,lat,count
12633250,2635750,12
12633250,2613750,1
12601250,2620250,7
12697250,2578250,2
12657250,2607750,1
12607250,2600250,1
12639250,2588750,9
12604750,2656250,2
12604750,2611250,2
12604750,2626250,53
12620750,2638750,84
12668750,2585750,1
12591250,2628250,1
12632250,2561250,1
12608250,2650750,2
12648250,2617250,1
12664250,2614250,2
12597750,2619750,12
12613750,2644750,5
12645750,2623750,1
12645250,2634250,6
12597250,2626250,4
12637250,2604750,1
12589250,2610250,1
12623750,2564750,2
12623750,2634750,15
12614250,2652250,2
12682250,2607250,1
12603250,2663750,20
12619250,2615750,21
12667250,2627250,1
12595250,2631250,2
12640750,2621750,5
12614250,2650750,67
12600750,2674750,5
12614250,2611750,28
12612250,2648250,1
12622750,2641250,33
12612250,2610750,3
12612250,2621250,52
12641750,2579750,1
12643750,2683750,1
12650250,2685250,6
12683750,2589750,2
12611750,2596250,5
12617250,2591750,1
12633250,2667750,4
12649250,2635250,1
12665250,2643750,1
12613250,2593250,1
12575750,2558750,1
12591750,2686750,23
12687750,2669250,1
12589250,2642750,4
12637250,2625750,34
12620750,2630250,250
12602750,2601750,1
12618750,2618750,45
12633750,2677250,1
12599250,2633250,11
12615250,2627250,280
12610250,2625250,58
12631750,2586750,1
12631750,2626750,1
12583750,2702250,3
12600250,2630750,12
12685750,2565250,2
12621750,2563750,1
12589750,2568250,4
12693750,2606250,2
12613750,2662250,5
12613750,2624250,170
12597750,2672750,1
12664250,2626250,2
12648250,2719750,1
12648250,2639750,2
12584750,2675750,1
12584750,2702250,3
12608750,2658750,1
12592750,2644750,1
12688250,2605250,1
12675250,2629750,1
12627250,2629250,61
12627250,2634750,2
12595250,2670250,1
12683250,2561250,2
12667250,2649750,1
12619250,2636750,275
12587250,2628250,1
12590250,2607250,1
12606250,2623250,163
12622250,2623750,1
12654250,2576750,1
12635750,2625750,8
12676750,2605750,1
12676750,2564750,7
12688250,2599250,3
12624250,2639750,47
12594750,2598750,2
12650750,2629750,2
12602750,2609250,5
12602750,2570750,1
12586750,2567250,3
12630250,2614750,3
12676250,2563250,2
12622750,2561750,4
12636250,2617750,3
12660250,2702750,1
12606750,2610750,6
12577750,2611250,1
12593750,2621750,4
12593750,2627750,5
12625750,2593250,5
12607750,2634750,41
12623750,2609750,19
12695250,2571250,7
12607250,2597750,1
12639250,2720750,9
12639250,2719750,2
12605250,2640750,4
12605250,2651750,7
12685250,2562250,2
12601750,2629750,25
12697750,2562750,1
12697750,2582750,1
12615250,2653250,2
12631250,2647250,14
12695250,2575250,6
12623250,2638750,48
12653250,2609250,1
12645250,2681250,21
12685250,2584250,2
12695750,2641750,1
12618250,2660250,6
12650250,2630250,11
12621250,2625750,52
12671750,2579250,1
12671750,2631750,1
12692750,2702250,1
12620750,2619250,9
12602250,2609250,1
12655250,2635750,1
12681250,2611750,1
12582750,2705250,2
12598750,2617250,8
12615750,2610750,29
12671750,2651250,17
12655750,2597750,1
12623750,2599750,1
12623750,2670750,1
12639250,2591250,23
12663750,2642250,1
12618250,2658750,4
12602250,2655250,2
12625250,2635250,20
12643750,2586250,3
12683750,2608750,1
12683750,2578750,1
12651750,2643750,1
12641250,2655250,20
12654250,2590750,1
12638250,2667250,1
12622250,2603750,1
12633250,2627750,12
12694750,2562750,2
12678750,2565250,1
12678750,2582750,1
12646750,2630750,37
12601250,2667250,1
12615750,2645750,1
12619250,2660250,4
12650250,2610250,1
12619250,2594250,1
12590750,2623250,4
12658250,2605250,1
12690250,2579750,1
12670750,2652250,3
12592750,2621750,1
12627750,2629250,29
12601750,2665250,1
12609750,2599250,3
12611750,2614750,4
12643750,2639250,3
12675750,2565750,4
12593250,2628750,3
12629250,2660250,2
12623250,2603250,1
12607250,2611250,3
12591250,2631750,3
12591250,2624250,2
12581250,2587250,4
12693250,2611250,1
12647250,2681750,10
12631250,2635750,11
12610250,2625750,144
12626250,2629750,25
12609750,2627750,90
12620250,2560750,3
12686750,2630750,1
12670750,2647250,2
12620750,2630750,166
12649250,2631750,26
12598750,2595750,1
12662750,2608250,1
12620750,2635250,26
12596750,2614750,5
12660750,2623250,1
12587250,2700250,2
12607250,2652750,4
12607250,2658250,13
12611250,2585250,8
12595250,2645250,9
12595250,2617250,1
12619250,2654750,2
12619250,2637750,7
12608750,2606250,1
12680750,2559750,3
12688750,2623750,2
12611250,2609750,17
12647250,2633750,2
12583750,2617750,1
12626750,2637250,2
12592250,2683250,1
12608250,2628250,90
12682750,2565250,2
12618750,2606750,8
12602750,2635250,20
12632750,2638750,3
12581750,2587250,1
12616750,2658250,1
12696250,2558250,6
12680250,2581750,1
12624250,2560750,3
12608250,2559750,1
12662750,2616250,8
12662750,2618750,2
12622750,2605750,4
12625250,2652250,1
12659750,2645250,2
12627750,2631750,22
12620250,2627250,12
12644250,2622250,2
12580250,2702750,1
12668250,2577250,3
12652250,2610250,1
12636250,2634250,6
12620250,2605250,14
12611750,2616750,3
12604250,2563250,1
12638750,2630250,1
12622750,2631750,373
12654250,2690250,1
12638250,2635250,23
12622250,2628250,93
12694250,2575750,2
12646250,2642250,10
12614250,2631750,356
12614250,2620750,30
12614250,2616750,4
12585750,2690750,1
12611750,2603250,2
12681750,2618250,1
12615250,2634750,61
12615250,2669750,1
12604250,2673250,1
12617250,2701250,1
12633250,2611250,1
12588250,2703250,1
12604250,2609250,3
12668250,2579250,4
12668250,2584750,1
12596250,2565750,1
12644250,2682250,3
12579750,2630250,7
12595750,2562250,1
12595750,2631750,1
12627750,2639750,25
12691750,2611250,1
12588750,2694250,3
12594250,2638250,1
12626250,2610750,3
12626250,2724250,1
12642250,2642250,8
12599250,2589750,1
12617750,2649250,1
12665750,2612250,1
12599250,2650750,1
12663750,2621750,1
12671250,2582250,1
12585250,2620750,3
12625250,2605750,1
12625250,2647750,1
12643750,2705250,1
12601250,2630250,14
12633250,2628250,6
12646750,2633250,12
12678750,2631250,2
12623250,2679750,1
12622250,2629250,3
12587750,2566250,1
12588750,2637750,3
12604750,2666750,8
12612750,2634750,11
12658250,2642250,2
12586250,2618750,7
12631750,2602250,1
12618250,2638250,58
12602250,2595750,1
12606750,2663750,1
12647750,2633250,2
12602750,2646250,3
12618750,2625250,17
12618750,2591250,6
12634750,2570750,2
12688250,2571250,1
12606250,2664750,20
12622250,2664750,1
12622250,2630250,9
12670250,2629750,1
12686250,2560750,2
12603750,2642250,2
12603750,2647750,1
12651750,2610250,1
12643750,2616250,1
12598750,2630750,2
12625250,2630250,81
12601250,2625250,20
12630750,2577250,1
12630750,2598750,1
12694750,2605250,1
12613750,2653750,6
12613750,2631750,205
12613750,2591750,5
12645750,2588250,3
12661750,2617750,3
12605750,2616250,3
12621750,2631250,194
12613250,2633250,105
12685250,2625250,2
12643250,2621250,1
12656750,2593250,1
12680750,2601250,1
12602250,2635750,8
12666250,2674250,1
12575750,2588250,2
12637250,2713250,1
12586750,2673750,1
12618750,2607750,6
12634750,2669250,6
12642750,2628750,6
12672250,2660750,1
12664250,2614750,3
12695750,2606750,1
12600750,2666250,2
12616750,2608250,5
12632750,2601250,8
12630250,2638750,61
12646250,2625250,1
12662250,2591750,1
12577750,2595750,1
12641750,2675750,1
12692250,2575750,2
12665750,2640250,2
12663250,2615250,2
12681250,2559250,1
12614750,2667250,4
12614750,2568750,1
12630750,2629750,1
12684250,2676750,1
12660250,2611250,2
12650250,2633750,4
12586250,2703750,1
12634250,2617750,2
12650250,2654250,2
12585750,2696250,8
12604750,2609250,3
12633250,2668750,1
12580750,2586250,1
12612750,2629750,8
12627250,2624750,4
12627250,2702250,1
12611250,2654750,1
12592750,2568250,1
12664750,2614750,1
12632750,2608750,14
12622750,2630250,37
12582250,2704250,4
12644250,2605250,1
12609750,2628250,86
12657750,2621250,1
12673750,2568250,1
12619750,2626250,204
12619750,2637250,7
12595750,2616750,9
12611750,2656750,1
12675750,2570750,2
12577250,2683250,1
12697250,2616250,1
12670250,2650250,5
12614250,2642250,46
12646250,2680750,10
12646250,2630250,6
12686250,2584750,1
12613750,2655250,4
12629750,2610250,8
12669750,2652750,1
12643750,2668250,2
12627750,2632750,11
12594750,2616250,1
12610750,2633250,170
12626750,2576250,1
12690750,2566250,3
12624250,2559250,2
12696250,2572750,2
12580750,2696750,1
12612750,2673250,1
12644750,2591250,2
12674250,2617250,1
12618250,2649250,4
12647750,2634750,2
12694250,2621250,1
12614250,2594250,1
12606250,2632750,46
12606250,2624750,208
12619250,2606750,14
12683250,2616750,1
12588750,2622250,2
12652750,2627750,1
12652750,2609250,1
12597750,2625750,3
12685750,2586750,2
12653750,2622250,2
12637750,2590750,25
12613750,2611750,22
12613750,2642750,513
12597750,2620750,81
12581750,2643750,1
12696250,2561250,2
12654750,2591250,1
12654750,2620750,1
12596250,2581750,1
12628250,2626750,1
12660250,2690750,1
12585750,2697250,7
12617750,2595250,1
12624250,2648750,1
12650750,2691750,10
12594750,2606750,1
12594750,2574750,1
12618750,2609750,21
12624750,2592750,1
12619250,2644750,40
12667250,2620750,2
12595250,2684750,1
12595250,2618250,14
12608750,2614250,12
12603250,2646250,5
12669250,2581250,3
12605250,2640250,21
12671750,2582750,4
12670750,2621250,2
12590750,2617250,5
12606750,2624750,80
12639750,2631250,3
12588750,2572750,6
12596750,2658250,3
12580750,2613250,1
12620750,2557750,1
12626250,2592250,3
12578250,2636750,1
12626250,2624250,5
12678750,2615750,1
12695750,2561250,2
12679750,2564750,1
12666250,2589250,3
12666250,2589750,1
12650250,2681750,2
12586250,2615250,1
12642250,2691250,1
12617750,2597250,1
12665750,2619750,4
12681750,2559250,1
12599250,2629250,6
12631250,2665750,2
12655250,2586250,1
12648250,2629250,2
12648250,2629750,12
12648250,2643250,12
12600250,2660750,18
12616250,2630250,58
12613750,2664250,1
12645750,2684750,1
12601250,2675250,4
12617250,2652250,2
12598750,2567250,1
12646750,2682750,1
12636750,2711750,1
12580750,2613750,2
12612750,2660750,13
12692750,2624250,1
12605250,2633250,101
12621250,2609750,30
12637250,2685250,1
12629250,2632750,5
12645250,2680750,17
12645250,2681750,18
12611750,2648750,1
12627750,2576250,2
12643750,2634750,11
12635750,2586750,1
12598250,2672250,3
12592750,2611250,3
12640750,2640250,3
12616750,2641250,84
12662250,2621750,2
12622250,2662750,2
12680250,2591250,1
12616250,2613750,20
12590750,2625250,1
12606750,2625750,69
12622750,2642250,3
12576250,2588250,1
12588250,2627750,1
12604250,2640250,4
12684250,2626250,3
12596250,2630750,6
12601250,2669250,11
12641250,2647750,1
12657250,2639750,1
12601250,2628250,1
12592750,2635250,1
12649250,2659750,4
12665250,2617250,1
12646750,2639750,3
12626750,2656250,3
12685750,2563250,1
12621750,2657250,5
12672250,2650750,8
12640250,2719750,2
12627250,2668750,4
12618750,2635250,29
12627250,2613250,1
12683250,2607250,1
12587250,2619250,1
12587250,2600250,1
12587250,2698250,3
12619250,2635250,26
12619250,2638750,1
12651250,2636250,2
12683250,2617750,1
12675250,2620750,1
12576750,2558250,1
12650750,2635250,1
12642750,2617750,1
12628250,2663750,2
12607750,2627750,53
12607750,2629250,64
12687750,2624250,2
12589250,2567750,1
12606250,2573750,1
12622250,2559250,1
12654250,2639750,1
12606250,2672750,1
12606250,2663750,9
12576750,2620750,1
12608750,2639250,89
12608750,2626250,125
12600750,2641750,2
12582250,2643750,5
12598250,2625250,2
12614250,2614750,7
12678250,2599750,2
12621250,2627750,12
12685250,2626250,1
12597250,2628250,4
12645250,2622250,2
12678250,2615750,4
12608750,2605750,2
12603750,2623750,90
12619750,2612750,4
12683750,2585250,5
12595750,2573250,1
12640750,2582750,1
12640750,2720250,1
12624750,2607750,15
12608750,2716250,1
12604750,2623750,2
12616250,2646750,5
12613750,2627250,49
12610250,2621250,13
12673750,2649750,9
12681750,2560750,2
12681750,2601250,1
12583250,2705250,3
12607250,2659250,6
12607250,2655750,1
12687250,2578250,1
12621750,2577750,1
12637750,2625250,8
12637750,2625750,31
12685750,2565750,7
12603250,2618750,4
12667250,2622250,4
12586250,2701250,3
12602250,2599250,2
12618250,2621750,5
12615750,2619750,4
12615750,2614750,1
12639250,2590250,3
12591250,2615750,4
12596750,2618750,9
12612750,2602750,1
12610250,2658250,8
12617750,2558750,2
12633750,2638750,38
12599250,2617750,2
12647250,2638250,5
12581250,2596750,3
12687750,2617250,1
12687750,2622750,2
12589250,2693250,1
12653250,2633750,2
12685250,2625750,1
12671750,2589250,1
12613250,2655250,16
12629250,2563750,1
12674250,2652250,1
12623750,2600250,1
12623750,2657750,2
12623750,2565250,1
12619750,2641750,1
12627750,2662250,3
12625250,2610250,1
12613750,2634250,81
12621750,2616250,34
12605750,2642750,13
12598250,2663250,4
12598250,2615750,1
12694250,2571750,2
12606250,2639750,6
12654250,2695250,1
12686250,2618250,1
12577750,2681750,1
12622750,2609250,22
12596250,2661750,1
12612250,2619750,16
12622750,2608750,9
12609750,2627250,142
12609750,2606750,5
12689750,2599750,4
12665250,2613750,1
12600250,2655750,3
12617250,2651250,3
12617250,2668750,5
12614750,2658250,4
12630750,2620750,6
12678750,2625750,1
12598750,2671750,2
12622750,2659750,1
12694750,2582750,1
12654750,2649750,27
12598750,2666750,2
12657250,2610750,1
12641250,2654250,5
12609250,2622250,15
12596250,2615250,3
12593750,2683250,1
12676250,2633250,1
12644250,2623250,2
12628250,2634250,1
12628250,2610750,25
12612250,2611250,25
12612250,2634750,1
12596250,2567250,1
12652250,2610750,1
12636250,2632750,10
12604250,2629250,39
12664750,2627750,1
12608750,2664750,6
12670250,2625250,1
12619750,2630750,211
12603750,2669250,2
12593750,2620250,17
12606250,2630750,133
12606250,2603750,1
12694250,2574250,3
12682250,2573250,1
12615750,2653250,9
12599750,2575750,3
12599750,2618250,6
12599750,2611250,8
12618250,2558250,1
12610250,2673250,1
12610250,2657250,1
12578250,2679750,1
12613250,2585750,2
12613250,2648250,15
12597250,2604750,1
12653250,2609750,2
12637250,2594750,2
12617750,2628250,12
12601750,2661750,33
12689750,2618250,1
12673750,2649250,1
12673750,2582250,1
12692750,2630250,1
12644750,2681250,13
12628750,2625250,3
12684750,2627750,1
12655250,2609750,1
12623250,2632250,40
12651250,2630250,1
12627250,2636250,1
12608750,2574750,1
12616750,2632250,234
12597750,2612750,3
12613750,2613250,1
12629750,2628250,75
12677750,2562750,5
12616750,2636750,76
12684250,2600750,2
12588250,2701750,1
12588250,2619250,2
12588250,2567250,3
12670750,2650750,2
12628250,2629250,9
12609750,2608750,2
12609750,2633250,2
12609750,2657750,1
12657750,2607750,2
12598750,2631750,19
12606750,2634750,73
12686750,2565250,1
12614750,2652250,3
12614750,2657750,1
12638750,2626250,4
12694250,2569750,1
12672750,2636750,1
12584750,2558250,1
12600750,2601750,1
12592750,2617250,7
12603250,2631750,14
12637750,2580250,1
12587750,2612250,1
12619250,2652750,12
12643250,2616250,7
12620750,2616250,5
12607250,2623250,10
12623250,2613250,5
12655250,2649250,21
12671250,2578750,1
12604750,2657250,20
12620750,2558250,1
12612750,2655250,51
12612750,2642250,14
12628750,2627250,6
12648250,2674250,1
12617750,2661750,2
12633750,2669750,1
12681750,2613250,2
12665750,2615250,1
12608250,2658750,1
12608250,2633250,68
12689750,2611750,3
12618250,2607750,4
12610250,2646750,9
12610250,2609250,9
12596750,2620750,8
12596750,2620250,33
12604750,2631750,95
12609750,2594250,4
12610250,2569250,1
12610250,2628250,177
12617750,2631250,577
12617750,2640750,33
12601750,2628250,9
12601750,2601250,1
12697750,2568250,2
12673750,2603250,1
12609750,2626250,105
12655250,2648750,51
12639250,2623250,1
12591250,2610750,2
12631250,2665250,3
12615250,2649750,16
12697750,2558250,1
12627750,2615750,1
12635750,2616750,1
12635750,2585750,1
12667750,2623750,1
12683750,2577750,1
12595750,2632750,2
12643750,2631750,21
12659750,2625750,1
12631250,2631750,15
12647250,2640250,2
12582250,2629750,1
12662250,2596750,1
12609250,2661750,4
12590250,2633250,3
12622250,2627250,2
12638250,2627250,1
12684250,2604250,1
12588250,2571750,2
12604250,2664750,4
12668250,2595250,1
12580250,2625250,8
12596250,2644250,1
12612250,2629750,18
12612250,2657750,4
12612250,2634250,3
12644250,2620250,5
12665250,2626750,1
12609250,2638250,13
12584250,2610750,1
12614750,2648750,6
12614750,2667750,6
12622750,2613750,7
12654750,2610750,1
12611750,2625250,44
12697250,2591750,2
12598750,2611750,1
12593250,2616750,3
12641250,2627750,7
12603750,2653750,1
12651750,2606250,1
12674750,2648750,2
12674750,2598250,1
12651750,2649750,1
12618750,2669750,1
12608250,2635250,94
12592250,2620250,5
12658750,2641250,2
12586750,2568250,1
12585250,2679250,10
12614750,2647750,2
12669750,2594750,1
12664250,2615250,2
12603750,2665750,2
12590250,2656750,1
12592750,2616750,7
12592750,2619250,11
12603750,2631250,63
12691250,2561250,1
12643250,2631750,3
12627250,2626250,4
12595250,2620250,7
12632750,2607250,1
12673250,2603250,1
12641250,2600250,1
12635750,2669250,1
12582250,2700750,1
12600750,2660250,18
12696750,2580250,1
12656750,2597750,1
12624750,2610750,3
12619750,2648750,1
12626750,2636250,14
12586750,2700250,6
12602750,2658750,1
12602750,2661750,12
12602750,2638750,30
12618750,2617250,7
12667250,2587250,2
12603250,2655250,1
12669750,2577250,1
12653750,2608250,2
12691250,2604250,1
12659250,2638250,1
12627250,2641250,2
12611250,2608250,1
12695750,2573250,1
12663750,2617250,1
12666250,2649750,4
12610750,2630750,205
12626750,2637750,1
12658750,2615250,2
12629750,2562750,2
12600250,2641750,4
12584250,2627250,1
12613250,2633750,38
12597250,2623750,19
12581250,2596250,2
12639750,2640250,1
12644250,2585750,8
12609750,2660250,6
12592250,2625750,1
12608250,2660750,15
12680250,2590750,1
12688250,2641750,5
12640250,2621250,4
12640250,2656750,1
12624250,2627750,12
12616750,2654750,6
12618750,2594250,1
12618750,2599250,1
12618750,2652250,34
12652250,2693250,1
12629750,2622250,4
12693750,2610250,1
12605750,2595750,2
12669750,2583750,2
12662250,2612750,4
12592250,2628250,4
12624250,2670750,1
12640250,2598750,1
12584250,2616250,4
12600250,2633750,27
12632250,2560750,1
12592750,2567250,1
12635250,2670250,8
12675250,2630750,2
12619250,2613250,17
12608750,2652250,2
12624750,2634750,52
12624750,2622750,12
12672750,2618250,1
12586750,2557750,1
12630250,2616250,3
12598250,2604250,1
12615750,2633750,54
12602750,2615750,2
12650750,2578250,1
12626750,2606750,1
12658750,2620250,2
12694750,2573750,8
12662750,2606750,1
12630750,2561750,1
12614750,2655250,3
12598750,2631250,3
12690750,2612750,5
12578750,2632250,1
12610750,2642750,49
12610750,2595250,1
12690750,2576750,2
12598750,2617750,7
12600750,2661250,2
12598250,2640250,2
12586750,2619250,3
12626750,2641250,2
12658750,2587750,1
12690750,2560250,2
12624750,2621750,35
12623250,2601750,2
12655250,2608250,3
12684750,2595250,3
12623250,2632750,21
12580750,2638250,1
12612750,2605750,1
12594250,2618750,12
12626250,2624750,14
12658250,2617250,2
12612250,2616750,3
12612250,2629250,3
12609750,2597250,3
12641750,2627250,2
12689750,2624750,1
12674250,2568750,2
12601750,2659250,1
12617750,2632250,305
12617750,2622250,56
12616250,2612750,12
12634750,2613750,1
12606750,2596750,2
12604250,2635250,7
12602250,2625750,1
12650250,2718250,3
12624250,2602750,1
12588250,2568750,2
12638750,2629250,6
12622750,2658250,1
12605750,2651750,3
12625250,2628750,49
12648250,2661250,1
12696250,2563250,1
12625250,2612750,1
12609250,2620250,2
12611750,2619750,16
12603750,2616250,1
12592250,2630750,2
12624750,2621250,34
12592250,2611250,1
12592250,2621250,3
12608250,2606250,1
12608250,2666250,1
12624250,2629750,244
12606250,2655750,1
12662250,2619250,6
12662250,2595250,1
12614250,2620250,60
12645750,2680250,12
12616750,2595750,2
12598250,2620250,8
12614250,2657250,2
12587750,2566750,2
12603750,2662250,18
12683750,2614750,1
12595750,2633250,4
12595750,2625750,13
12643750,2638250,4
12614750,2630750,301
12601250,2669750,9
12581750,2596250,1
12677750,2565750,1
12622250,2590250,1
12622250,2577750,2
12654250,2591750,1
12653750,2639750,1
12603250,2633250,17
12691250,2603750,1
12691250,2612250,1
12697250,2559250,2
12625250,2634750,47
12684250,2614750,1
12627750,2616250,8
12611750,2635250,5
12611750,2586750,3
12635750,2617750,4
12635750,2604250,1
12611750,2591750,4
12595750,2607250,1
12579750,2603750,3
12651750,2678750,1
12619750,2642250,1
12691750,2615750,1
12622250,2616250,26
12606250,2587250,2
12625250,2662250,14
12657250,2593250,2
12609250,2637750,4
12615250,2618250,413
12585750,2696750,3
12621750,2661750,2
12613750,2633250,30
12675250,2569250,5
12664750,2622750,2
12624750,2667250,1
12617250,2581250,1
12595250,2642250,1
12595250,2624250,12
12603250,2599250,4
12603250,2608250,10
12607250,2615750,2
12652750,2693750,3
12636750,2630250,2
12604750,2625250,135
12674250,2648750,2
12658250,2594250,1
12658250,2596250,1
12658250,2635750,1
12610250,2658750,1
12590750,2626250,1
12652250,2630250,3
12636250,2613250,3
12636250,2562250,1
12638750,2589250,8
12638750,2722250,3
12694750,2572750,3
12630750,2620250,3
12614750,2582250,3
12598750,2666250,3
12582750,2683250,1
12649250,2628750,2
12647250,2639250,6
12615250,2631250,263
12681750,2622750,1
12617750,2648250,1
12601750,2619250,4
12600250,2662250,1
12689750,2563250,3
12625750,2661750,1
12609750,2568750,1
12643750,2631250,4
12673250,2589250,1
12673250,2566750,1
12673250,2571250,1
12617250,2635750,4
12667750,2622250,6
12603750,2621250,1
12603750,2657250,1
12603750,2619750,2
12638250,2589250,5
12622750,2590750,1
12638750,2655750,24
12670750,2584250,2
12670750,2628250,2
12686750,2604250,1
12633250,2664750,14
12627250,2631250,11
12587250,2693250,2
12587250,2558250,1
12643250,2631250,46
12605750,2649750,7
12588250,2569250,1
12588250,2684750,1
12636250,2612250,3
12620250,2607250,19
12604250,2626250,24
12630250,2628750,44
12616750,2611750,30
12680750,2611250,1
12664750,2620250,2
12592250,2618750,8
12610750,2635250,10
12674750,2564750,4
12640250,2721750,1
12640250,2676750,1
12674750,2563250,1
12624250,2590250,1
12576250,2609250,1
12617250,2618250,22
12689750,2566750,1
12595250,2644750,2
12598750,2661750,2
12630750,2560750,2
12662750,2626250,2
12662750,2589250,2
12584250,2567750,1
12581750,2623250,1
12589750,2568750,7
12605750,2569250,3
12619250,2619250,1
12609750,2640250,32
12628250,2722750,1
12612250,2592250,2
12596250,2598250,1
12588250,2619750,1
12586750,2697750,4
12679250,2589250,1
12631250,2577250,3
12599250,2671750,5
12681750,2600750,2
12617750,2617750,10
12617750,2619250,17
12601750,2644250,4
12635750,2636750,44
12667750,2629750,1
12603750,2606250,6
12622250,2600750,2
12646250,2637750,1
12614250,2622250,1
12606750,2622750,7
12586750,2623750,2
12601250,2655750,3
12625250,2667750,2
12673750,2589750,1
12652750,2692250,4
12620250,2646250,18
12620250,2623250,23
12596250,2621250,3
12609750,2590250,1
12669250,2579750,1
12607750,2630750,305
12589250,2559250,1
12669250,2665250,2
12629250,2610750,6
12629250,2637750,2
12677250,2615250,1
12601250,2627250,38
12601250,2653250,2
12662750,2617250,2
12600750,2625250,1
12672750,2587750,1
12624750,2633250,1
12608750,2594750,1
12615750,2582750,1
12665750,2594750,1
12633750,2602750,1
12601750,2695750,1
12585750,2559750,2
12609750,2570750,2
12593750,2629250,7
12591250,2609750,1
12650750,2604750,1
12650750,2633750,6
12634750,2636750,47
12623250,2608250,24
12613250,2652250,2
12631250,2628750,22
12615250,2619250,61
12697750,2571750,3
12678750,2561250,1
12678750,2589250,2
12622750,2618250,21
12630750,2626750,1
12669250,2620250,3
12687750,2579750,4
12597250,2628750,8
12628250,2631250,51
12612250,2658250,6
12596250,2631750,4
12604250,2674250,2
12670750,2620750,1
12611250,2609250,3
12683250,2612750,1
12619250,2645750,75
12685750,2618750,1
12653750,2642250,1
12605750,2633250,54
12584750,2558750,3
12680750,2585750,1
12624750,2614250,5
12624750,2608250,51
12608750,2639750,94
12608750,2623750,18
12624250,2612750,1
12653750,2633250,2
12621750,2630750,28
12605750,2631750,75
12610750,2639250,19
12594750,2618250,6
12594750,2616750,15
12590750,2570750,2
12602250,2627250,14
12650250,2719250,1
12575750,2632250,4
12607750,2659250,41
12607750,2558750,1
12623750,2615750,5
12612750,2660250,3
12628750,2630250,3
12582250,2647750,3
12607750,2650250,1
12598250,2674250,1
12648750,2686250,1
12616750,2616250,7
12613250,2648750,20
12639750,2588750,1
12581250,2635250,1
12613250,2656250,212
12629250,2627750,29
12613250,2617750,10
12621250,2616750,30
12649250,2649250,3
12646750,2686750,1
12606750,2627750,34
12622750,2561250,1
12617250,2625250,49
12588250,2694250,6
12604250,2647750,1
12593250,2628250,13
12612250,2587750,1
12609250,2632750,3
12641250,2632750,55
12697250,2561250,2
12617250,2672250,1
12646250,2703750,1
12630250,2627750,24
12630250,2597750,4
12614250,2643250,81
12648750,2639250,7
12616750,2605250,1
12662250,2603750,1
12585750,2569750,1
12633750,2563250,2
12649750,2656250,52
12649750,2645250,2
12631250,2628250,53
12612250,2625750,32
12692250,2574750,1
12609750,2615250,2
12622250,2641250,26
12603750,2636750,2
12619750,2561250,1
12667750,2590750,1
12595750,2609750,3
12611750,2606250,12
12611750,2607750,1
12627750,2620750,1
12688250,2579250,1
12672250,2652750,4
12672250,2582750,2
12640250,2605750,2
12640250,2589750,3
12592250,2616250,10
12603250,2627250,26
12621750,2559250,2
12613750,2682250,1
12597750,2664750,2
12659750,2683250,1
12673250,2616750,1
12625250,2620750,32
12617250,2656250,5
12617250,2595750,1
12633250,2615750,1
12634750,2663750,1
12626750,2643750,1
12626750,2619750,6
12610750,2637250,23
12671250,2624750,1
12675250,2564750,7
12675250,2624250,1
12604750,2634750,42
12608750,2636250,92
12623250,2617250,44
12619250,2645250,30
12692750,2573750,1
12586250,2696750,3
12642250,2627250,5
12676750,2589750,1
12660750,2619750,5
12644750,2632750,6
12604750,2625750,105
12656750,2590250,1
12606250,2600750,2
12696750,2577250,1
12598250,2618750,3
12606250,2662750,25
12606250,2637250,58
12622250,2634750,1
12638250,2625750,2
12603250,2639250,1
12635250,2686250,2
12611250,2624250,109
12617750,2626750,48
12576750,2610750,1
12608750,2630750,251
12624750,2562750,1
12585250,2622250,2
12617250,2637750,76
12617250,2622750,6
12617250,2591250,1
12598750,2622750,2
12671250,2650750,2
12655250,2595250,5
12595750,2594750,1
12611750,2629750,200
12611750,2626250,97
12623250,2629250,3
12609250,2622750,7
12625250,2600750,1
12673250,2650250,1
12676250,2613250,1
12625750,2632250,3
12676250,2562750,2
12695250,2592750,1
12631250,2635250,1
12681750,2564750,3
12607250,2635750,19
12606750,2633750,31
12654750,2648750,29
12580250,2586750,1
12580250,2608250,1
12596250,2617250,7
12598250,2617750,5
12670250,2583750,2
12642250,2630750,2
12593250,2563250,2
12657250,2648750,3
12673250,2578750,1
12661250,2615750,2
12645250,2683250,2
12604250,2629750,2
12622750,2640250,15
12646750,2636250,5
12585250,2593750,1
12585250,2702750,6
12577750,2628750,2
12631250,2631250,7
12599250,2665750,1
12617750,2596250,2
12641750,2591750,10
12644250,2630250,2
12612250,2617750,1
12628250,2620750,7
12596250,2643250,2
12629250,2597750,1
12613250,2631250,148
12613250,2632250,115
12671250,2649750,6
12623250,2636750,6
12623250,2689250,1
12607250,2627250,20
12615250,2626250,116
12599250,2650250,1
12665750,2590750,1
12615250,2617750,116
12647250,2632250,1
12620250,2661250,1
12620250,2617250,31
12588250,2620250,2
12677750,2629250,8
12677750,2564250,8
12588250,2605750,1
12645750,2634750,5
12597750,2622250,1
12616250,2647750,14
12615750,2618250,380
12685250,2631250,2
12653250,2606750,1
12621250,2659750,3
12621250,2598250,2
12639750,2627750,3
12604750,2635250,64
12615750,2623250,116
12599750,2653750,1
12630250,2599250,1
12678250,2567250,1
12662250,2589250,2
